conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str
1.92843E+18,"30 May 2025, 12:58",0,malam kak mohon maaf sudah menunggu terkait keluhan kakak akan menjadi perhatian kami dan kami buatkan nomor ticket untuk di evaluasi kembali serta dapat meningkatkan pelayanan yang lebih baik terima kasih nr,1.92844E+18,in,0,2,0,https://x.com/undefined/status/1928435939698725312,104556071
1.92844E+18,"30 May 2025, 12:58",0,n rute ragunan kpmelayu lagi nomor busnya kejadian sekarang banget atau jam driver nyetirnya gajelas bgt hampir nabrak pengendara,1.92844E+18,in,0,1,0,https://x.com/undefined/status/1928435741878874115,1.15284E+18
1.92843E+18,"30 May 2025, 12:58",0,silahkan pindah ke halte galunggung lanjut naik koridor arah ragunan,1.92844E+18,in,0,0,0,https://x.com/undefined/status/1928435729882862070,1.77524E+18
1.92843E+18,"30 May 2025, 12:55",0,hai kak silakan nyebrang jpo ke galunggung kemudian naik koridor arah rasuna said yuk unduh aplikasi versi terbarunya aplikasi tj transjakarta ya kak terima kasih ymw,1.92844E+18,in,0,0,0,https://x.com/undefined/status/1928435209520701854,104556071
1.92844E+18,"30 May 2025, 12:55",0,min dari halte bungur ke gedung dhanapala di senen naik koridor apa,1.92844E+18,in,0,3,0,https://x.com/undefined/status/1928435004943499394,8.97366E+17
1.92843E+18,"30 May 2025, 12:54",0,hai kak saat ini layanan koridor pulo gadung galunggung beroperasi normal melayani pelanggan berikut peta rutenya yuk unduh aplikasi versi terbarunya aplikasi tj transjakarta ya kak terima kasih rj,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928434873762455603,104556071
1.92843E+18,"30 May 2025, 12:54",28,,1.92843E+18,ja,0,0,2,https://x.com/undefined/status/1928434782758715399,256771061
1.92843E+18,"30 May 2025, 12:54",0,jadi minta tolong bapak tolong evaluasi direksi atau managerial level dari yang bertugas mengatur rute di halte kalideres dan halte monas pada hari dan jam di tweet ini terima kasih,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928434776400179395,8.48571E+17
1.92843E+18,"30 May 2025, 12:50",1,mana angkot gw,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928433807977218088,76906476
1.92843E+18,"30 May 2025, 12:50",0,blom tau supir angkot b bergelar magister suka ngasih kuis ke penumpang klo bisa jawap tar digratisin,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928433799278325821,252038267
1.92842E+18,"30 May 2025, 12:50",0,baik kak kami sangat memahami betapa pentingnya waktu kaka mohon maaf telah menunggu laporan kami lakukan pengecekan dan evaluasi untuk perbaikan layanan kami terima kasih rj,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928433740545479079,104556071
1.92843E+18,"30 May 2025, 12:48",0,malam kak mohon maaf telah menunggu boleh informasikan lokasi menunggu dimana dan arah mana agar kami bantu untuk dilakukan percepatan armada sehat selalu kak terima kasih nr,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928433228517437695,104556071
1.92843E+18,"30 May 2025, 12:48",0,selamat malam kak silakan koridor turun di halte cawang sentral berpindah ke bus stop cawang sentral polypoint dan melanjutkan naik rute d turun di bus stop gas alam yuk unduh aplikasi versi terbarunya aplikasi tj transjakarta ya kak terima kasih sa,1.92843E+18,in,0,0,0,https://x.com/undefined/status/1928433220502049252,104556071
1.92843E+18,"30 May 2025, 12:47",0,hai min mau saran aja untuk koridor arah puri beta kalau cuti bersama jangan cuma gate aja yg dibuka dan jgn reguler doang cuti bersama ga semua nya libur byk yg masuk biar antrian ga panjang thank you,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928433045809328407,2834836772
1.92843E+18,"30 May 2025, 12:47",0,kalo bapak liat di jalanan daan mogot setelah halte pesakih itu banyak bis nganggur memang sengaja gak dioperasikan oleh karena cuti bersama akibatnya headwaynya jadi lama sekali,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928432992768114865,8.48571E+17
1.92842E+18,"30 May 2025, 12:47",0,jaklingko nek narik sak geleme dewe wwkwk,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928432982122996166,9.82975E+17
1.92843E+18,"30 May 2025, 12:45",0,ini ada yang salah sama pengatur rute di koridor pak koridor utama masa setengah jam cuma ada bis ini di halte monas loh banyak anak yang habis pulang liburan main ke monas karena nunggu lama jadi cape untung ga pingsan,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928432543931486281,8.48571E+17
1.92843E+18,"30 May 2025, 12:44",0,in another life gua jd anak ipb pulang jalan kaki dari fem sblm itu mampir jajan di bara abistu balik ke kos naik angkot ijo menerobos macet dan panasnya dramaga sampe kosan w mabar roblok,1.92843E+18,in,0,1,0,https://x.com/undefined/status/1928432410544288250,1.57207E+18
1.92838E+18,"30 May 2025, 12:10",0,selamat malam kak mohon maaf atas ketidaknyamnnya terkait laporan akan kami lakukan pengecekan dan evaluasi kembali untuk rute tersebut terima kasihsa,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928423685699899729,104556071
1.92842E+18,"30 May 2025, 12:09",0,aaaa tinggal naik angkot dong eyke,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928423564195021219,1401910062
1.92842E+18,"30 May 2025, 12:07",0,baik kak mohon maaf sudah menunggu kami sangat mengerti kakak mengharapkan efisiensi waktu ketika menggunakan layanan transjakarta laporan kami lakukan pengecekan dan sampaikan ke petugas di area agar di optimalkan jarak antar bus pada rute tersebut serta evaluasi tks rj,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928423055908364420,104556071
1.92842E+18,"30 May 2025, 12:07",825,mimin menemukan sebuah iklan transjakarta jaman masih barubarunya iklan ini mimin dapatkan di salah satu akun youtube milik wahyu aditya di dalam iklan ini ada sebuah future plannya transjakarta,1.92842E+18,in,17,18,183,https://x.com/undefined/status/1928422899100058074,2394713818
1.92842E+18,"30 May 2025, 12:06",0,anjay kebayang noah denger suara gue detik trus dia bilang apaan ini klakson busway,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928422786633978107,118898906
1.92842E+18,"30 May 2025, 12:06",1,kontol jaklingko gak guna anjing,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928422754627314061,1.10515E+18
1.92842E+18,"30 May 2025, 12:05",0,macet jg engga tp t lama bgt,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422623521714531,259245116
1.92842E+18,"30 May 2025, 12:05",2,naik krlturun di klenderlanjut naik angkot ato gojek ke venue langsung,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422545931509800,1.07709E+18
1.92842E+18,"30 May 2025, 12:05",0,gak lagi gw naik angkot di bogor,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422528415826293,1.27919E+18
1.92842E+18,"30 May 2025, 12:05",0,malam kak mohon maaf kendala yang di alami laporan ini kami buatkan tiket dengan nomor dan segera kami bantu sampaikan ke unit terkait kami untuk lakukan pengecekan serta perbaikan sehat selalu ya kak terima kasih nr,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422485310963843,104556071
1.92842E+18,"30 May 2025, 12:04",1,stasiun terdekat di cipondoh kalo ga salah stasiun poris st porisdurimanggarai turun di st manggarai transit ke halte transjakarta manggarai naik koridor tanya aja sama abangnya bilang mau ke velodrome,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422344621740267,7.4443E+17
1.92842E+18,"30 May 2025, 12:04",0,ada ya orang tolol yg bela belain duduk dibangku tambahan angkot padahal didalem masih lega cuma buat ngerokokkk didalemnya ada ibu ibu bawa anak kecil stress,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422310123303281,1.79222E+18
1.92838E+18,"30 May 2025, 12:04",1,semua armada jak p min pintunya tutupan semua sejak berangkat rusun pd bambu sampai kantor walikota jaktim pulang pergi jika itu armada istimewa bagi warga rusun ya udah terserah lah tapi coba livery armadanya tolong dibedakan jangan serupa mikrotrans umum,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928422135615361202,49962751
1.92842E+18,"30 May 2025, 12:03",0,hai kak saat ini bus disekitar pancoran tugu terima kasih ymw,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928422015251148934,104556071
1.92841E+18,"30 May 2025, 12:02",0,selamat malam kak mohon maaf atas kendala yang dialami terkait laporan akan kami lakukan pengecekan dan edukasi kepada petugas di rute tersebut terima kasihsa,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928421864189100410,104556071
1.92842E+18,"30 May 2025, 12:01",0,anjingg wkwkwkwk kena mental sialan sm supir jaklingko gue nanya karna baru pertama kali naik lgsg di judesinn,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928421562044350497,1.14301E+18
1.92842E+18,"30 May 2025, 12:01",0,so far t udh lewat tp tj a baru wkwkwk kocakkkkk buat aapan itu ada tp ga berhenti di setiap halte wkwkwkwk,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928421396339650575,1.09955E+18
1.92842E+18,"30 May 2025, 12:01",0,malam kak mohon maaf ketidaknyamanannya kami upayakan pengecekan dan mengambil tindakan yang diperlukan mohon info waktu kejadian serta nomor body rute tersebut terima kasih nr,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928421394334822438,104556071
1.92842E+18,"30 May 2025, 12:00",0,alias sopir jaklingko tolol semua,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928421336780775711,125628717
1.92842E+18,"30 May 2025, 12:00",1,krl sampai manggarai naik busway d jurusan pulogadung turun velodrome,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928421229683183700,1.21468E+18
1.92842E+18,"30 May 2025, 11:37",1,nungguin jaklingko tuhh hanya untuk orang orang yg bersabar,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928415528776814753,916900855
1.92842E+18,"30 May 2025, 11:37",0,,1.92842E+18,qam,0,0,0,https://x.com/undefined/status/1928415461072408904,272279280
1.9284E+18,"30 May 2025, 11:36",0,naik nomor eon,1.92842E+18,in,0,1,0,https://x.com/undefined/status/1928415281782620455,411425618
1.92842E+18,"30 May 2025, 11:36",0,halo mhn penjelasan utk tarif intermoda yg sdh diaktifkan knp setiap naik tj kemudian mrt tarifnya jd lebih mahal jam tapout di csw brt lanjut naik mrt dr asean ke bloka out harusnya tarif asean ke blok a rb kenapa jd,1.92842E+18,in,0,5,0,https://x.com/undefined/status/1928415125070926266,272279280
1.92841E+18,"30 May 2025, 11:35",0,hai kak layanan royaltrans rute d dengan tarif rp untuk sore hari keberangkatan dari bundaran senayan arah south city cinere pada jadwal pukul wib dan wib yuk unduh aplikasi versi terbarunya aplikasi tj transjakarta ya kak terima kasih rj,1.92842E+18,in,0,0,0,https://x.com/undefined/status/1928415065918579065,104556071
1.92806E+18,"30 May 2025, 11:33",0,pwk bdg bisa naik arnes ke pool nya naik angkot dr stasiun,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928414551814394209,1.7313E+18
1.92841E+18,"30 May 2025, 11:33",0,hai kak saat ini layanan royaltrans rute k t dan rute p beroperasi normal melayani pelanggan apabila ada perubahan terkait operasional layanan transjakarta kami informasikan di sosial media resmi transjakarta dan aplikasi tj transjakarta terima kasih nr,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928414377574576376,104556071
1.92841E+18,"30 May 2025, 11:31",0,kalo bisa nyetir tapi mobilnya mobil angkot masih minat gak teh,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928414063828021372,9.01401E+17
1.92841E+18,"30 May 2025, 11:30",1,adain transjakarta dong di bandung gua udah nyaman banget kemana mana naik tj,1.92841E+18,in,0,5,0,https://x.com/undefined/status/1928413652060872824,1.45462E+18
1.92841E+18,"30 May 2025, 11:30",0,halo kak mohon maaf atas ketidaknyamannya hal tersebut dikarenakan sedang diberlakukan proses headway atau pengaturan jarak antar bus berikutnya agar sirkulasi perputaran bus tetap normal namun laporan segera kami lakukan pengecekan dan proses tindak lanjut terima kasih rj,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928413647472058400,104556071
1.92841E+18,"30 May 2025, 11:30",0,sekian isi pikiran dinda selama perjalanan pulang dari kantor naik transjakarta dan kereta maaf kalo panjang banget,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928413604786639029,135109455
1.92841E+18,"30 May 2025, 11:29",0,diturunin angkot lgi,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928413526424428714,9.60172E+17
1.92841E+18,"30 May 2025, 11:29",0,waktu sama dg postingan sy min jam lewatan,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928413357125902842,9.68993E+17
1.92702E+18,"30 May 2025, 11:29",0,oke banget kalau yang manggilnya kakak xinyu gtlt yeayy beneran yaa kakak aku setel dj angkot kalau gitu,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928413342101803467,1.87268E+18
1.92841E+18,"30 May 2025, 11:28",0,hai kak mohon maaf kami sarankan menggunakan kartu flazz emoney brizzi tapcash jakcard kartu berlogo jak lingo apabila menggunakan layanan non brt ya terima kasih nr,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928413160744100028,104556071
1.92841E+18,"30 May 2025, 11:28",0,petugas halte gambir cowo masih muda cengar cengir aja sore ini jam an diajak belajar ke petugas halte cempaka baru wanita berhijab suaranya lantang gk perlu toa pramudi nurut ama dia,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928413122232012925,9.68993E+17
1.92841E+18,"30 May 2025, 11:28",0,aku mau carter angkot ke korea,1.92841E+18,in,0,3,0,https://x.com/undefined/status/1928413075490652409,1.70404E+18
1.92769E+18,"30 May 2025, 11:25",0,ak adanya sim angkot boleh ikutan ga,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928412383040397737,1.8368E+18
1.92841E+18,"30 May 2025, 11:24",0,sore kak mohon maaf atas kejadian yang dialami kami sangat menyayangkan atas perilaku pramudi tersebut keamanan dan kenyamanan pelanggan adalah prioritas kami mohon di bantu waktu kejadian rute tersebut terima kasih nr,1.92841E+18,in,0,2,0,https://x.com/undefined/status/1928412128567771567,104556071
1.92841E+18,"30 May 2025, 11:23",0,transjakarta buka rute baru depok lebak bulus mulai juni beroperasi tiap hari pukul wib dengan tarif rp dan dukungan pemkot depok simak selengkapnya disini,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928411874275561596,483100064
1.92841E+18,"30 May 2025, 11:06",4,moga speed recovery ya lingko michi angkot kesayangan warga nurut apa kata dktr amp mami,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928407787798692321,1339383991
1.92841E+18,"30 May 2025, 11:06",0,aku gemeteran di busway,1.92841E+18,in,0,1,1,https://x.com/undefined/status/1928407613177225706,1.3284E+18
1.92841E+18,"30 May 2025, 11:05",0,admin ini penumpang a arah pulo gadung rame lohhh masa iya headwaynya mnt sekali trus armada pintu yg bener aja min ini balai kota rame bubaran yg dari monas campur org yg pulang kerja,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928407513239630104,9.68993E+17
1.92841E+18,"30 May 2025, 11:05",0,cegah macet puncak di long weekend kdm liburkan amp gaji sopir angkot,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928407465164763169,8.47373E+17
1.92841E+18,"30 May 2025, 11:03",0,admin mau nanya serius kenapa t berhenti lumayan lama di rawa bambu,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928406899944308995,1.85194E+18
1.9284E+18,"30 May 2025, 11:01",0,dengan senang hati kak sehat selalu rj,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928406353963290833,104556071
1.9284E+18,"30 May 2025, 10:59",0,selamat sore kak silakan naik koridor turun di halte cawang sentral kemudian naik koridor turun di halte kebon nanas untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi tj transjakarta pada playstore atau appstore ya kak tkssa,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928405875477094602,104556071
1.92841E+18,"30 May 2025, 10:59",0,d bundaran senayan cinere apakah hari ini beroperasi untuk keberangkatan jam sore,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928405874797695060,931370432
1.92839E+18,"30 May 2025, 10:58",0,daop anak emas tp harga tiket commuter line nya lebih mahal dari commuter line jabodetabek,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928405568609222984,1.70726E+18
1.92814E+18,"30 May 2025, 10:57",0,percaya beberapa bulan lalu tiap pulang kerja selalu naik angkot dan jalan masuk ke rumahnya jauh setiap lg jalan selalu ngelamun amp bilang andai punya motor pasti g akan cape jalan kaya gini qadarullah ga lama ada rezeki datang dan aku jadi bisa beli motor yang diimpikan,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928405432978096136,1.42079E+18
1.9284E+18,"30 May 2025, 10:57",0,oke terima kasih,1.92841E+18,in,0,1,0,https://x.com/undefined/status/1928405400443093123,1.62445E+18
1.92841E+18,"30 May 2025, 10:57",0,pengen beli sticker angkot yg relate sama kehidupan s,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928405279382618143,1.36788E+18
1.92839E+18,"30 May 2025, 10:56",0,hai kak silakan menuju halte cawang sentral lalu naik rute c turun di halte bundaran senayan untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi tj transjakarta pada playstore atau appstore ya kak terima kasih rj,1.92841E+18,in,0,0,0,https://x.com/undefined/status/1928405203956506790,104556071
1.9284E+18,"30 May 2025, 10:55",0,me everytime di jaklingko,1.9284E+18,tl,0,0,0,https://x.com/undefined/status/1928404868202377511,1.28813E+18
1.92833E+18,"30 May 2025, 10:53",1,gkpp aku juga segituann otw belajar naik angkot,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928404310620283300,1.39864E+18
1.9284E+18,"30 May 2025, 10:53",0,di transport hub dukuh atas gada mesin tap out ya terus ini kalau abis tap in di halte lain terus turun di transport hub gmn tapoutnya,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928404272363741607,1.37138E+18
1.9284E+18,"30 May 2025, 10:52",0,baik segera kami cek dan respon via dm ya kak terima kasih nr,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928404230483628460,104556071
1.9284E+18,"30 May 2025, 10:52",0,mual dan pusing banget kalau dalam busway asli,1.9284E+18,in,0,5,0,https://x.com/undefined/status/1928404157704368611,2266792154
1.9284E+18,"30 May 2025, 10:52",0,hai kak bisa menuju bus stop senayan city lebih lengkapnya bisa download aplikasi tj transjakarta di playstoreappstore untuk mengetauhi informasi terkait operasional layanan transjakarta ya kak terima kasih nr,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928404146274656754,104556071
1.9284E+18,"30 May 2025, 10:51",0,cek dm min,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928403766346182820,1.37138E+18
1.9284E+18,"30 May 2025, 10:40",0,hai kak silakan naik rute f arah senyan bank dki turun di halte petamburan kemudian naik rute n arah kebayoran turun di bus stop istora senayan untuk informasi rute layanan transjakarta selengkapnya dapat diakses melalui aplikasi tj transjakarta ya terima kasih nr,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928401166611660988,104556071
1.9284E+18,"30 May 2025, 10:40",0,knp malah pintu untuk tj express purbet ditutup kan ga semua orang libur liat aja ampe nguler gini antriannya,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928401120096886900,140049480
1.92839E+18,"30 May 2025, 10:39",0,iya anjr banyakin jaklingko plss,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928400926379040768,1.78782E+18
1.9284E+18,"30 May 2025, 10:39",0,wkwkwk kayak di angkot si tapi kak btw kamu dri semarang kah,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928400893348651054,1.70431E+18
1.91789E+18,"30 May 2025, 10:39",2,kami sudah datang maksud saya bagaimana hasilnya soalnya setelah itu tidak ada kabar lagi kalau soal gaji pokok tidak sesuai umr pasti dinas ketenagakerjaan pasti tau karena kan kami di daftarkan ke bpjs ketenaga kerjaan di aplikasi jmo kan tertera upah terakhir,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928400832724140196,1.9159E+18
1.9284E+18,"30 May 2025, 10:38",5,incumbent sncf passenger has been awarded the first contract to be tendered for operating a commuter line in paris,1.9284E+18,en,0,0,1,https://x.com/undefined/status/1928400624745431534,93417260
1.9284E+18,"30 May 2025, 10:38",5,transportasi di jakarta yang tradisional dulu adalah becak becak sudah dilarang sekarang tinggal bajaj apakah bajaj akan dilarang juga setelah ada bus transjakarta mrt dan lrt janganlah ya karena bajaj itu unik bentuknya mungil sehingga bisa masuk ke,1.9284E+18,in,0,0,1,https://x.com/undefined/status/1928400575374426133,48306266
1.92822E+18,"30 May 2025, 10:37",0,halte warung buncit atau duren tiga min,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928400270125363365,1.39736E+18
1.92826E+18,"30 May 2025, 10:36",0,angkot bandung ledengkalapa,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928400131541311512,2993672654
1.9284E+18,"30 May 2025, 10:35",0,hai kak bisa naik rute n turun di halte petamburan lalu silakan menuju stop akses bawah flyover slipi naik rute t tujuan poris yuk download aplikasi tj transjakarta untuk menggunakan fitur perencanaan perjalanan dan tracking posisi bus ya kak terima kasih nr,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928399823373259096,104556071
1.9284E+18,"30 May 2025, 10:34",1,aaaa aku sudah liat review kamu di shopeee makasiii jugaaa yaaa sayang ku sudaa ikut po btw aku pikir kamu lagi naik angkot bukan lagi pindahan,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928399588156756366,1.34938E+18
1.9284E+18,"30 May 2025, 10:33",0,jeongwoo kiri jeongwoo naik angkot kah maksudnya,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928399260422164776,7.68496E+17
1.9284E+18,"30 May 2025, 10:33",0,adrenalin gw citu bgt naik angkot ugal ugal gini,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928399250020344256,1.26878E+18
1.9284E+18,"30 May 2025, 10:31",0,fucek keluar busway tj nya,1.9284E+18,in,0,1,0,https://x.com/undefined/status/1928398979596722675,1.1148E+18
1.92795E+18,"30 May 2025, 10:31",0,untung disadarin sama abang angkotnya gak ditinggal ternyata seberpengaruh itu ya abang angkot,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928398739494051998,1.07433E+18
1.9284E+18,"30 May 2025, 10:30",0,silahkan naik n jurusan petamburan turun di petamburan lalu jalan ke kolong tol petamburan disitu naik t jurusan poris plawad turun di islamic,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928398500682965223,1.36405E+18
1.9284E+18,"30 May 2025, 10:29",0,silahkan naik koridor jurusan pinang ranti turun di cawang sentral lalu naik koridor jurusan tanjung priok turun di kebon nanas,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928398353244520914,1.36405E+18
1.9284E+18,"30 May 2025, 10:29",0,transjakarta koridor isinya org cakep semuaa masyallah bngt include gw ya,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928398238366814315,1.88129E+18
1.9284E+18,"30 May 2025, 10:28",0,untuk saat ini bus tujuan kampung melayu yang terdekat dari pancoran baru berangkat dari duren tiga,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928398184440848790,1.36405E+18
1.9284E+18,"30 May 2025, 10:27",0,untuk saat ini sudah tersedia bus di petamburan dan bus berikutnya masih di tol meruya,1.9284E+18,in,0,0,0,https://x.com/undefined/status/1928397804998713855,1.36405E+18
1.92839E+18,"30 May 2025, 10:09",0,min info dong apakah r besok tetap beroperasi,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928393256984854615,1.07283E+18
1.92839E+18,"30 May 2025, 10:06",0,selamat sore kak mohon maaf pemesanan tiket commuter line basoetta keberangkatan di bulan juni silakan dapat melakukan pengecekan berkala ya informasi lebih lengkap dapat mentiondm twitter atau email ke commutercarecoid sebagai pengelola railmin,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928392590778593494,516165629
1.92839E+18,"30 May 2025, 10:04",0,selamat sore kak info lengkap jadwal commuter line dapat dilihat melalui link aplikasi caccessaccess by kai atau unduh jadwal melalui tks,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928392173835235818,341987176
1.92839E+18,"30 May 2025, 10:04",0,selamat sore kak silakan naik rute b arah blokm untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi tj transjakarta pada playstore atau appstore ya kak terima kasih sa,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928391950777860418,104556071
1.92839E+18,"30 May 2025, 10:03",0,selamat sore kak mohon maaf atas ketidaknyamanannya jadwal perjalanan commuter line lintas yogyakarta saat ini telah diatur sesuai dengan grafik perjalanan kereta api gapeka yang berlaku ya namun tidak menutup kemungkinan kedepannya terdapat perubahan maupun penambahan,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928391903520899250,341987176
1.92838E+18,"30 May 2025, 10:02",0,hai kak mohon maaf atas atas ketidaknyamanan yang dialami mohon info nomor body armada lokasi kejadian arah perjalanan dan waktu kejadian untuk kami lakukan pengecekan terima kasih rj,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928391657285644399,104556071
1.92833E+18,"30 May 2025, 10:02",0,ateez naik angkot,1.92839E+18,tl,0,1,0,https://x.com/undefined/status/1928391482865529308,1.54094E+18
1.91789E+18,"30 May 2025, 10:00",2,harap mengecek dm atas pertanyaan anda terima kasih,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928391148608876731,166014938
1.92839E+18,"30 May 2025, 10:00",0,selamat sore kak mohon maaf atas ketidaknyamanannya jadwal perjalanan commuter line lintas cikarang saat ini telah diatur sesuai dengan grafik perjalanan kereta api gapeka yang berlaku ya namun tidak menutup kemungkinan kedepannya terdapat perubahan maupun penambahan jadwal,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928391050886058495,341987176
1.92839E+18,"30 May 2025, 09:56",0,aku sebut ini dowoon kenek angkot,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928390020920209757,1.37004E+18
1.92835E+18,"30 May 2025, 09:54",0,min ada yg abis naik kendaraanmu nih,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928389502822649882,1.25696E+18
1.92839E+18,"30 May 2025, 09:53",0,sore kak mohon maaf ketidaknyamanannya kami upayakan pengecekan dan mengambil tindakan yang diperlukan mohon info lokasi halte tersebut terima kasih nr,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928389391216521563,104556071
1.92839E+18,"30 May 2025, 09:53",0,dari halte trikora mau ke blok m gimana rute tijenya ya min,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928389187578761324,1.30066E+18
1.92839E+18,"30 May 2025, 09:52",0,speed kerjaan jurnal gue langsung wkwwk pake lagu angkot yang ini finance butuh banget lagu pemacu kaya gini,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928389046134259799,1.58675E+18
1.92839E+18,"30 May 2025, 09:50",0,lg jadi pramugari jaklingko ngetapin kartu wkakaka trs mayoritas penumpangnya lansia ada ibu yg tersenyum sambil bilang makasih cantik yaallah bu makasi loh,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928388562170397157,111551958
1.92839E+18,"30 May 2025, 09:50",1,sistem tracking bus di ampas nih dari tadi menit mulu gw uda smpe play lagu buset,1.92839E+18,in,0,1,0,https://x.com/undefined/status/1928388541811237017,1.64015E+18
1.92839E+18,"30 May 2025, 09:49",3,gw benci jaklingko banyakin pls,1.92839E+18,in,0,5,0,https://x.com/undefined/status/1928388190777294922,1.78782E+18
1.92839E+18,"30 May 2025, 09:42",0,gubernur jawa barat dedi mulyadi meliburkan sopir angkot jalur puncak bogor selama hari untuk mengurangai kemacetan selama libur panjang ia berjanji memberikan kompensasi namun sang gubernur ogah kecele lagi,1.92839E+18,in,0,0,0,https://x.com/undefined/status/1928386617645072457,2188143474
